Country Name;Time;General government final consumption expenditure (% of GDP) [NE.CON.GOVT.ZS];Progression to secondary school (%) [SE.SEC.PROG.ZS];School enrollment, secondary (% gross) [SE.SEC.ENRR];School enrollment, secondary (% net) [SE.SEC.NENR];School enrollment, tertiary (% gross) [SE.TER.ENRR];Present value of external debt (% of GNI) [DT.DOD.PVLX.GN.ZS];GDP per capita growth (annual %) [NY.GDP.PCAP.KD.ZG];GDP per capita (current US$) [NY.GDP.PCAP.CD];GDP (current US$) [NY.GDP.MKTP.CD];Life expectancy at birth, total (years) [SP.DYN.LE00.IN];Current health expenditure (% of GDP) [SH.XPD.CHEX.GD.ZS];Multidimensional poverty headcount ratio (World Bank) (% of population) [SI.POV.MPWB];Central government debt, total (% of GDP) [GC.DOD.TOTL.GD.ZS];Expense (% of GDP) [GC.XPN.TOTL.GD.ZS];Tax revenue (% of GDP) [GC.TAX.TOTL.GD.ZS];Taxes on income, profits and capital gains (% of total taxes) [GC.TAX.YPKG.ZS];Control of Corruption: Percentile Rank [CC.PER.RNK];Government Effectiveness: Percentile Rank [GE.PER.RNK];Unemployment, total (% of total labor force) (national estimate) [SL.UEM.TOTL.NE.ZS]
Sweden;2020;26,43870107;;136,4261322;;79,11963654;;-2,87468419;52837,90398;5,47054E+11;82,35609756;11,33;2,4;44,02404031;34,75754276;26,72876537;18,21600176;98,09523773;94,76190186;8,291
Sweden;2021;25,65067206;;138,6881866;;85,94261932;;5,511425193;61417,68088;6,39715E+11;83,05609756;11,25;1,9;40,49442292;32,78224708;27,29037039;20,26858977;97,61904907;95,23809814;8,803
Sweden;2022;24,87300201;;139,4065247;;83,89761353;;1,966863651;56299,50573;5,9041E+11;83,1097561;10,67;;36,25306055;31,66065232;27,11317378;19,89534778;97,64151001;94,81131744;7,417
Sweden;2023;25,6837138;;;;;;-0,666848159;56305,2502;5,93268E+11;;;;;;;;;;7,611
Switzerland;1974;8,622326161;;;;12,70081997;;0,910020699;9004,788599;57103011446;74,28707317;;;;13,02497531;6,623875027;30,42860946;;;
Switzerland;1975;9,352054991;;;;13,37271023;;-7,242613143;10328,10894;65466081819;74,66560976;;;;15,15081607;6,696349437;30,24036762;;;0,3
Switzerland;1976;9,757844353;;;;14,17072964;;-0,838489875;10864,97123;68476524644;74,78536585;;;;16,98722478;7,685615008;37,5522615;;;0,7
Switzerland;1977;9,605716008;;;;15,98353004;;2,781502643;11643,64674;73135771167;75,23804878;;;;17,23841462;7,380171372;32,89138981;;;0,4
Switzerland;1978;9,533532296;;91,77552795;;16,48638916;;0,400068397;16282,19325;1,0228E+11;75,18731707;;;;16,94249031;7,556425044;33,0704103;;;0,4
Switzerland;1979;9,592579285;;92,47805786;;17,14105034;;2,285906184;18265,55886;1,1497E+11;75,46609756;;;;17,03958348;7,126461968;29,69977244;;;0,4
Switzerland;1980;9,435802751;;92,93393707;;17,67487907;;4,1874532;19393,88055;1,22558E+11;75,45926829;;;;16,65723824;7,292197958;31,25;;;0,2
Switzerland;1981;9,594401215;;93,11974335;79,03838;18,1698494;;1,047028065;17665,0139;1,12245E+11;75,69317073;;;;15,99755092;7,307528859;31,70504624;;;0,2
Switzerland;1982;9,836800383;;93,20960999;78,80167;18,46216011;;-1,884376958;17999,96926;1,15043E+11;76,03390244;;;;16,7314185;7,600636453;34,11817721;;;0,4
Switzerland;1983;10,1165877;;93,99977875;78,47525;18,49394989;;0,208475193;17859,23237;1,14634E+11;76,03121951;;;;17,14714481;7,635406112;31,66603168;;;0,9
Switzerland;1984;9,91598892;;95,71801758;78,32774;19,13932037;;2,639204433;16991,24588;1,09455E+11;76,60853659;;;;17,23297627;7,792768898;33,93373915;;;1,1
Switzerland;1985;10,02352674;;96,43264771;78,16349;20,70714951;;3,216945053;17152,09485;1,1098E+11;76,73365854;;;;;7,672089448;31,17919794;;;1
Switzerland;1986;10,16372838;;96,80065918;77,68906;21,17719078;;1,329945751;24459,85363;1,5909E+11;76,89902439;;;;;8,309256436;33,78469302;;;0,8
Switzerland;1987;10,11275128;;97,17185974;77,26125;22,24420929;;0,94940372;30440,51082;1,99236E+11;77,19756098;;;;;7,966643698;30,4786852;;;0,8
Switzerland;1988;10,30170751;;97,61881256;77,15978;23,09655952;;2,521346921;32690,43027;2,15541E+11;77,22658537;;;;;8,338601845;34,9581749;;;0,7
Switzerland;1989;10,72596314;;98,10636902;76,81958;23,94611931;;3,490643162;31308,65083;2,08106E+11;77,42121951;;;;;7,824865533;32,14835392;;;0,6
Switzerland;1990;10,87498244;;98,92237854;77,33685;25,85166931;;2,615466199;39574,53981;2,65764E+11;77,24243902;;;12,32532176;14,03592607;7,953722156;37,08365731;;;2,07
Switzerland;1991;11,45947321;;99,13652039;78,14829;27,1697998;;-2,146489921;39544,49468;2,68902E+11;77,51463415;;;13,04436452;15,08791161;7,760840096;37,12897164;;;1,818
Switzerland;1992;11,82865692;;100,7472763;78,90112;28,7010498;;-1,13971907;40713,68815;2,79921E+11;77,80609756;;;15,23163907;16,39223354;7,919358447;40,00925676;;;2,344
Switzerland;1993;11,83992733;;100,7462769;80,00502;30,08443069;;-1,031422365;39237,11866;2,72238E+11;78,08536585;;;18,44454813;17,58273364;7,339651466;33,82276447;;;3,551
Switzerland;1994;11,8569071;;101,7123566;81,07155;31,52386093;;0,465686404;43091,7771;3,01375E+11;78,35;;;20,06802587;17,67921387;7,85574636;39,05492227;;;3,58
Switzerland;1995;11,8081945;;100,8896103;;32,36309052;;-0,188350744;50113,83212;3,52836E+11;78,41707317;;;22,49520878;17,62113587;7,915461486;31,69725768;;;3,094
Switzerland;1996;11,89582895;;99,60312653;;33,36391068;;0,028540639;48092,6433;3,40104E+11;78,89609756;;;22,90443587;18,30433332;8,338045068;35,49902205;95,6989212;93,98907471;3,684
Switzerland;1997;11,63008159;;;;;;2,015283161;41584,44178;2,94788E+11;79,0795122;;;24,9237649;18,52898741;8,323929212;34,28834805;;;4,127
Switzerland;1998;11,33429094;;94,72834015;;36,51776123;;2,724284656;42680,58673;3,03459E+11;79,32439024;;;27,1341876;18,52228977;9,261956959;37,3778663;95,72192383;96,72131348;3,568
Switzerland;1999;11,35200086;99,99077;94,79280853;84,63215;37,89572906;;1,179005936;41695,69129;2,97874E+11;79,5804878;;;25,00565488;19,2106708;8,918886532;30,92681263;;;3,053
Switzerland;2000;11,15989094;99,94266;94,5499115;84,66111;38,11275864;;3,376157295;38865,02194;2,79216E+11;79,6804878;9,13442421;;25,77790616;18,51653179;10,03234542;36,04132843;94,6808548;98,36065674;2,658
Switzerland;2001;11,16376749;99,89165;94,75817108;84,14402;39,22380066;;0,934949653;39638,79111;2,86583E+11;80,1804878;9,46040154;;24,70277358;17,52021834;8,97063263;30,6234363;;;2,49
Switzerland;2002;11,54289756;99,82053;93,58862305;83,37213;39,960289;;-0,826280428;42458,73847;3,09301E+11;80,38536585;9,88000202;;29,74298448;19,48195046;8,955704272;32,68378647;95,76719666;97,29729462;2,924
Switzerland;2003;11,73489356;99,85238;93,35119629;83,3568;43,05054092;;-0,771333169;49335,74563;3,62075E+11;80,53658537;10,13696766;;28,80288908;18,34159852;8,977577186;32,51370705;96,82539368;92,43243408;4,117
Switzerland;2004;11,5149096;99,84616;93,22286987;83,98112;44,88051987;;1,998132056;54659,45715;4,03913E+11;81,08780488;10,22576523;;29,36536952;18,17016792;9,020393897;32,3677844;96,05911255;99,50248718;4,316
Switzerland;2005;11,24825181;99,73215;93,80995941;84,72205;45,24652863;;2,093586607;56242,89336;4,18285E+11;81,23658537;10,05823421;;29,39717832;17,82223131;9,126160728;34,37824871;97,07317352;96,07843018;4,437
Switzerland;2006;10,74276517;99,76846;94,16947937;85,22291;46,28477859;;3,42255066;59011,03246;4,41635E+11;81,4902439;9,58019924;;25,76835389;16,89172212;9,194038065;35,9828327;96,5853653;98,53658295;3,995
Switzerland;2007;10,42441003;99,61106;95,07161713;84,85637;47,81555176;;2,991822023;64989,15533;4,90741E+11;81,74146341;9,41693878;;23,65582945;16,35430431;9,06562377;36,95913024;96,60194397;99,02912903;3,641
Switzerland;2008;10,5706989;99,68269;95,51357269;84,53242;49,68888092;;1,509950794;74175,19279;5,67268E+11;81,99268293;9,53167629;0,3;23,0826539;15,83978512;9,587141895;40,87390963;97,08737946;98,54368591;3,35
Switzerland;2009;11,38462464;99,90516;95,84783173;83,63971;50,30345154;;-3,51055886;71568,31239;5,54213E+11;82,04390244;10,1415062;0,2;21,70163739;16,91858252;9,348527987;39,67620087;97,12918854;98,08612061;4,109
Switzerland;2010;11,18361218;99,88774;96,6068573;83,68751;52,80406189;;2,173638164;76531,37294;5,98851E+11;82,24634146;9,93353558;0,2;20,99356622;16,71974454;9,364008039;38,90047603;96,66666412;97,60765839;4,808
Switzerland;2011;11,27557156;99,91113;97,19515991;83,20701;53,13528061;;0,68733987;90476,75897;7,15888E+11;82,69512195;10,04628563;0,1;21,14200705;16,63767918;9,321952188;38,65357538;95,73459625;97,63033295;4,409
Switzerland;2012;11,31492738;99,83743;98,3727417;81,17079;54,83562088;;0,110596604;85836,20768;6,8642E+11;82,69756098;10,14446354;0,1;21,34449593;16,52192618;9,169074742;38,54402172;97,63033295;97,63033295;4,491
Switzerland;2013;11,41257917;99,89548;101,2213821;83,55855;56,18124008;;0,628360675;87304,33058;7,06235E+11;82,79756098;10,37922478;0,2;20,21815744;16,78876201;9,256214099;39,45337467;97,63033295;98,10426331;4,747
Switzerland;2014;11,48163647;99,87645;;84,47933;58,06505966;;1,108693594;88724,99094;7,26538E+11;83,19756098;10,42800808;0,2;20,61124279;16,7192645;9,087339532;39,10959719;98,07691956;99,5192337;4,826
Switzerland;2015;11,53756702;99,84501;103,9133911;85,13441;60,81856155;;0,494129822;83806,4476;6,94118E+11;82,89756098;10,77887917;0,2;20,43929496;17,06744466;9,556179017;42,04250773;97,61904907;99,52381134;4,801
Switzerland;2016;11,51496174;99,91574;104,0951309;85,82816;61,1939888;;0,960131673;82153,07454;6,87895E+11;83,60243902;10,9900341;0,2;19,38099266;17,24082285;9,404603141;42,11368092;95,7142868;99,52381134;4,918
Switzerland;2017;11,5093915;;103,9000626;85,32946;62,45972061;;0,421326163;82254,37693;6,95201E+11;83,55121951;11,0451622;0,1;20,28441183;17,21621714;10,06163529;44,67814705;96,66666412;99,52381134;4,797
Switzerland;2018;11,26492075;;104,1880264;;64,35339355;;2,10552472;85217,36915;7,25569E+11;83,75365854;10,77226162;0,2;18,67811857;16,71822365;9,691023945;45,00759592;96,66666412;99,04762268;4,713
Switzerland;2019;11,35490376;;104,0711136;;66,30934143;;0,423089768;84121,93103;7,21369E+11;83,90487805;11,06363678;0,3;18,95425981;16,8530605;9,907169187;46,83040463;96,66666412;99,04762268;4,394
Switzerland;2020;12,12645459;;104,2116165;;68,06764221;;-2,854158322;85897,78433;7,41999E+11;83;11,73206806;0,2;20,85210767;20,04319548;9,34487115;42,46149532;97,14286041;99,04762268;4,817
Switzerland;2021;11,94382258;;103,6051865;;71,89392853;;4,588192118;93446,43445;8,13409E+11;83,75121951;11,80107975;;19,98577902;19,0104794;10,09367726;47,40160438;96,66666412;99,04762268;5,097
Switzerland;2022;11,3731562;;103,3923569;;74,15267944;;1,7360013;93259,90572;8,18427E+11;83,45365854;;;17,80286392;16,65979572;9,10068229;43,39330707;97,16981506;99,52830505;4,3
Switzerland;2023;11,37807415;;;;;;-0,127139868;99994,93802;8,8494E+11;;;;;;;;;;4,05
United Kingdom;1974;20,12481544;;79,97016144;76,53078;16,54855919;;-2,545877078;3665,862798;2,06131E+11;72,52439024;;;;33,25357495;23,74607351;60,29608405;;;2,6
United Kingdom;1975;22,39987371;;80,67372131;76,47202;18,10107994;;-1,466335247;4299,745618;2,41757E+11;72,72439024;;;;36,48900928;24,26560756;63,04118268;;;4
United Kingdom;1976;22,14215836;;81,42198944;77,38921;18,55487061;;2,935589091;4138,167788;2,32615E+11;72,77560976;;;;36,44495944;23,80069525;62,25251542;;;5,5
United Kingdom;1977;20,75195138;;82,08415985;76,91629;18,66534042;;2,49143786;4681,439932;2,63066E+11;73,22439024;;;;34,52816677;23,32577445;59,86241792;;;5,8
United Kingdom;1978;20,24131124;;82,03862762;76,13394;18,51675034;;4,198675431;5976,938169;3,35883E+11;73,17560976;;;;34,4890188;22,15422207;57,99360924;;;5,7
United Kingdom;1979;19,8359771;;82,24507141;75,53121;18,53652954;;3,655965743;7804,762081;4,38994E+11;73,27560976;;;;33,97992214;21,90377871;55,3397203;;;5,3
United Kingdom;1980;21,2738989;;82,02719116;;18,35732079;;-2,148387296;10032,06208;5,64948E+11;73,67560976;;;;35,55987939;23,87606593;52,89617863;;;6,8
United Kingdom;1981;21,71479198;;82,37301636;76,80322;18,62080956;;-0,822285301;9599,306222;5,40766E+11;74,02682927;;;;37,484438;24,6394262;54,24352574;;;10,4
United Kingdom;1982;21,58463777;;83,16149902;77,59085;18,91443062;;2,031455705;9146,077357;5,15049E+11;74,17804878;;;;37,67154884;25,86613933;53,66851568;;;10,9
United Kingdom;1983;21,35907226;;84,00730896;78,83851;21,12458038;;4,186321287;8691,518813;4,89618E+11;74,37804878;;;;36,88161956;24,6485305;54,95321233;;;11,088
United Kingdom;1984;21,06141763;;84,03607178;78,90733;21,2971096;;2,107380189;8179,194441;4,61487E+11;74,77804878;;;;36,8195627;24,7776311;54,44774036;;;10,901
United Kingdom;1985;20,27577292;;84,07544708;;21,37365913;;3,911319128;8652,216542;4,89285E+11;74,62926829;;;;35,93275821;25,13357342;54,99154683;;;11,48
United Kingdom;1986;20,24829288;;84,44634247;80,26647;22,00370979;;2,911710341;10611,11221;6,01453E+11;74,92926829;;;;34,97785826;24,50068363;53,63626416;;;11,508
United Kingdom;1987;19,54195761;;84,39794159;80,10621;22,97652054;;5,168872131;13118,58653;7,45163E+11;75,2804878;;;;33,13741186;23,15879508;55,41118982;;;11,017
United Kingdom;1988;18,76331686;;84,47937012;;23,79496956;;5,49788059;15987,16808;9,10123E+11;75,3804878;;;;30,97244128;22,99074992;54,53131243;;;9,004
United Kingdom;1989;18,34070399;;85,26558685;;24,8667202;;2,310928818;16239,2822;9,26885E+11;75,58292683;;;;29,65462338;22,76227158;56,38963637;;;7,405
United Kingdom;1990;18,54276377;;86,73774719;78,43803;26,75856018;;0,43308115;19095,467;1,09317E+12;75,8804878;;;30,20337095;32,58304327;24,1512946;53,18676737;;;6,969
United Kingdom;1991;19,39768553;;89,26217651;80,9996;29,37018967;;-1,4084858;19900,72665;1,1428E+12;76,08292683;;;29,19489603;34,78407818;24,84713704;51,01272663;;;8,55
United Kingdom;1992;19,8755904;;91,57814026;83,63754;33,5449295;;0,129932998;20487,17079;1,17966E+12;76,43414634;;;30,39975006;37,64062663;24,28031599;49,0119788;;;9,772
United Kingdom;1993;19,18501132;;100,5059204;92,06388;38,54809952;;2,244410634;18389,01957;1,06139E+12;76,38536585;;;35,31355001;37,36898326;22,98109177;47,62027729;;;10,346
United Kingdom;1994;18,83303252;;101,2694092;93,9031;43,92197037;;3,581967504;19709,2381;1,14049E+12;76,88536585;;;40,48008846;37,07977499;23,79709499;47,94936138;;;9,648
United Kingdom;1995;17,04159794;;101,0457993;94,8189;50,36059189;;2,26078363;23168,95296;1,34424E+12;76,83658537;;;88,53758606;37,25666054;23,23157382;48,03508896;;;8,694
United Kingdom;1996;16,6012266;;99,61432648;93,93028;52,67749023;;2,321153895;24406,4003;1,41965E+12;77,08780488;;;87,53616786;36,12753065;23,06501259;47,31859545;95,16129303;96,72131348;8,189
United Kingdom;1997;16,04271008;;97,60730743;92,76342;55,76704025;;4,655038715;26766,00562;1,56091E+12;77,21097561;;;88,69798249;34,49016945;23,73713165;47,60440279;;;7,072
